,stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
4401470,90,404,520,0.0,0,0.997661,13606022.78,0.997661,0.997661,0.997661,28243.8,0.997733,6923.0,0.997718,7.029772,22272,404_520_90
3814231,51,351,310,555125.21,-1,1.003123,4421605.24,0.992438,1.000209,1.003123,15284.7,1.003609,23062.14,1.003317,8.430481,19336,351_310_51
79331,63,7,290,0.0,0,0.999445,3976253.05,,,0.999641,18008.32,0.999836,8238.37,0.999775,2.5498867,414,7_290_63
1107309,43,103,380,0.0,0,0.99873,4471761.25,0.99873,0.99873,0.998493,3358.8,0.99873,48882.18,0.998508,10.26988,5703,103_380_43
1083308,76,101,260,510339.97,1,1.001115,5001470.67,,,1.000712,12017.72,1.001216,2285.51,1.001136,-0.8201599,5581,101_260_76
1526936,117,142,230,393517.74,-1,1.001004,5283768.87,,,1.001004,114543.0,1.001774,233607.56,1.001258,-16.710163,7833,142_230_117
1655984,130,154,180,2550242.36,-1,0.99833,82784355.75,,,0.998204,62781.3,0.998455,31796.0,0.998371,-2.3901463,8488,154_180_130
4428621,41,407,230,339699228.53,-1,0.997235,2618349380.66,,,0.996733,29191.29,0.996888,258.37,0.996886,-6.6298246,22408,407_230_41
3359470,35,310,120,6617189.65,1,0.997717,21002136.71,,,0.99761,38126.98,0.997717,6526.1,0.997701,3.9100647,17062,310_120_35
4452210,30,409,310,1153221.39,1,1.000642,16457415.07,1.014673,1.009099,1.00045,66415.8,1.000642,16398.9,1.000604,-0.39994717,22526,409_310_30
3175771,54,293,280,5832526.52,1,0.998507,70873598.44,,,0.997919,3054.2,0.998507,10696.0,0.99805,7.4398518,16143,293_280_54
1684334,112,156,520,22188933.18,1,1.000845,1501602385.34,1.001915,1.001475,1.000782,2285958.22,1.000845,4721187.0,1.000803,12.639761,8632,156_520_112
1006036,28,94,190,1520439.07,-1,1.006246,8858111.8,,,1.006052,103.55,1.006732,11916.3,1.006058,-2.6398897,5189,94_190_28
829174,113,77,530,6568533.02,1,0.999512,21374699.07,1.001647,1.000801,0.999322,58151.94,0.999512,112543.06,0.999387,6.619692,4288,77_530_113
1788110,67,166,290,0.0,0,1.001345,37816158.17,,,1.001059,4896.36,1.002147,4901.68,1.001603,-36.18002,9159,166_290_67
1225649,186,114,330,2271937.38,-1,0.99842,45393225.17,0.983972,0.989017,0.99842,26121.0,0.998649,26562.45,0.998534,1.8894672,6303,114_330_186
1775350,114,165,190,2765459.81,-1,0.997938,4286936.66,,,0.99783,8531.16,0.998422,18557.0,0.998017,7.5805187,9094,165_190_114
4301940,160,395,490,9585873.49,-1,1.0017,109811141.29,1.000999,1.001057,1.0017,46106.6,1.001817,51768.84,1.001755,-2.8699636,21774,395_490_160
4262994,14,392,200,15184184.5,1,1.001563,113694861.99,,,1.001438,8003.0,1.001688,109828.6,1.001455,-5.109906,21580,392_200_14
3055669,149,282,290,2940656.83,-1,0.998888,17614481.02,,,0.998834,183.91,0.999431,6808.74,0.998849,3.119707,15539,282_290_149
3517919,139,324,340,0.0,0,0.994661,13405850.78,0.994661,0.994661,0.99456,34405.0,0.994863,10717.97,0.994791,-8.100271,17854,324_340_139
838672,5,78,470,0.0,0,0.998717,23832447.57,0.998717,0.998717,0.998592,72174.0,0.998841,66416.64,0.998722,6.469488,4337,78_470_5
3008639,82,278,130,36611.94,-1,0.999754,875822.18,,,0.999754,42018.36,1.001807,81193.44,1.000455,0.33020973,15303,278_130_82
455649,164,43,50,495213.71,1,1.000519,12246649.06,,,1.000091,14030.0,1.000519,16843.2,1.000286,4.7397614,2370,43_50_164
564595,77,53,170,494440.65,-1,1.000205,16878141.7,,,1.000205,50834.0,1.000426,40494.57,1.000328,-4.040003,2932,53_170_77
419555,154,39,390,0.0,0,0.998146,3940195.93,0.998146,0.998146,0.998146,66363.52,0.998468,44184.15,0.998339,5.1903725,2184,39_390_154
33096,53,3,80,1458892.38,-1,0.999598,46338083.62,,,0.999598,20214.0,0.999746,33695.0,0.999653,0.62942505,173,3_80_53
1122759,129,105,60,129982.15,-1,0.996703,1024847.51,,,0.996572,23386.44,0.998935,38055.0,0.997473,0.9405613,5781,105_60_129
4457603,23,410,30,1454965.96,-1,1.000486,11637307.35,,,1.000486,8187.01,1.00118,2884.75,1.001,0.22053719,22553,410_30_23
3415261,26,315,160,0.0,0,0.998896,5758618.81,,,0.998896,225364.72,0.99955,517505.34,0.999095,-2.5898218,17341,315_160_26
2617478,156,242,270,2571385.64,1,1.000942,6206705.61,,,1.000472,78773.0,1.000942,98512.5,1.000681,0.71048737,13337,242_270_156
4730483,103,434,470,0.0,0,1.004417,7108062.78,1.004417,1.004417,1.004417,20230.91,1.004525,33193.44,1.004458,-3.4302473,23917,434_470_103
3597489,109,331,470,6749009.05,-1,0.999967,30864518.46,0.994197,0.997004,0.999811,222881.12,1.000123,449076.21,0.999914,-2.1201372,18252,331_470_109
4532933,153,416,490,73099.56,1,1.001839,7473255.51,1.002474,1.001839,1.001205,96194.88,1.001839,130441.19,1.001474,-2.3698807,22929,416_490_153
1170375,69,109,280,1119774.53,-1,0.998545,1584116.46,,,0.998545,91480.2,0.999268,13810.0,0.999174,-15.519857,6023,109_280_69
1988344,128,184,540,0.0,0,1.000185,13629550.68,1.000185,1.000185,1.000386,4964.0,1.000588,36045.9,1.000411,1.449585,10174,184_540_128
1205877,113,112,430,0.0,0,0.998862,40261186.45,0.998862,0.998862,0.998804,265958.4,0.999093,28751.2,0.999065,-1.0001659,6203,112_430_113
3159681,83,292,20,9720158.21,1,1.000199,75802716.11,,,0.999821,182552.01,1.000199,143595.64,1.000033,-2.899766,16062,292_20_83
2180984,68,202,340,1264619.34,1,0.9991,41580149.26,1.007545,1.004559,0.99893,34898.78,0.999185,40061.88,0.999049,0.8404255,11144,202_340_68
684084,152,64,260,21527796.9,1,1.001058,11769899.68,,,1.000486,18191.68,1.001687,35026.0,1.000896,-40.259956,3546,64_260_152
1479272,71,138,10,7483439.3,-1,0.999333,10379361.43,,,0.999217,4149.6,1.000416,9694.02,0.999577,4.980564,7591,138_10_71
909170,142,85,210,50161436.43,-1,0.997628,168413352.79,,,0.997628,166347.65,0.997917,552.81,0.997916,-14.950037,4696,85_210_142
5102149,169,468,350,0.0,0,1.001903,22419015.88,1.001903,1.001903,1.001363,4669.28,1.002053,667.5,1.001967,-2.2798777,25775,468_350_169
2520313,103,233,340,2212557.26,1,1.000523,15764637.66,1.032637,1.010689,1.000224,669.0,1.000642,12883.64,1.000244,-4.0102005,12849,233_340_103
5054687,107,464,180,0.0,0,1.003615,6048232.0,,,1.002901,33697.2,1.003615,281.01,1.003609,-3.029704,25538,464_180_107
2099016,88,195,70,0.0,0,0.99717,64190256.95,,,0.997049,8458.35,0.99741,24720.59,0.997141,13.30018,10732,195_70_88
99318,84,9,230,24493085.66,1,0.999987,88849692.0,,,0.999832,16598.94,1.000114,2767.27,1.000074,-1.1497736,518,9_230_84
5224896,116,479,440,231257.54,-1,1.000448,37299638.94,1.000339,1.000339,1.000394,54899.39,1.000503,8446.98,1.000488,-2.0998716,26389,479_440_116
2887925,162,267,110,3585566.3,-1,0.999507,9411927.86,,,0.999099,7633.86,1.000018,4408.2,0.999682,-0.29027462,14696,267_110_162
4672547,167,429,320,2099788.97,1,1.002164,8848433.96,1.030171,1.022542,1.001642,86265.0,1.002164,41141.1,1.001996,5.7697296,23627,429_320_167
2179803,81,202,280,0.0,0,0.99801,12705686.32,,,0.997794,5816.58,0.998802,415.89,0.998735,29.35052,11138,202_280_81
5063315,135,465,60,1589627.59,1,1.000953,2573661.45,,,1.000551,59313.92,1.000953,51099.17,1.000767,2.3901463,25581,465_60_135
1160717,64,108,340,200268.15,-1,1.000723,12435210.57,0.999299,0.999299,1.000723,2277.42,1.001514,379.87,1.001401,-1.0001659,5974,108_340_64
835138,198,78,280,18681809.72,-1,1.000157,110806646.66,,,0.998425,118228.2,0.998618,83056.0,0.998538,-2.0498037,4318,78_280_198
3258622,187,301,20,1845305.77,1,0.999926,11955889.79,,,0.999674,1190.9,1.00001,18346.02,0.999694,-5.199909,16557,301_20_187
3667199,19,338,110,0.0,0,1.000087,4019634.59,,,0.999175,219.04,1.000087,21924.0,0.999184,-2.5999546,18601,338_110_19
1443869,129,134,410,0.0,0,0.993422,2556930.9,0.993422,0.993422,0.993249,9992.82,0.994114,43512.36,0.993411,-8.339882,7411,134_410_129
4429332,152,407,260,14566919.9,1,1.000086,43382667.64,,,0.999619,11567.25,1.00028,29837.52,0.999804,-35.83014,22411,407_260_152
2319448,28,215,150,1014473.08,-1,1.000881,6766415.51,,,1.000881,24483.8,1.001198,30495.93,1.001022,6.4599514,11840,215_150_28
391830,171,37,60,0.0,0,0.999963,15485763.0,,,0.999586,3179.25,0.999868,31801.5,0.999611,2.8896332,2041,37_60_171
2981051,156,275,390,335072.69,-1,0.998031,8297309.6,0.99393,0.998031,0.998031,434423.0,0.998715,483123.48,0.998355,-2.3001432,15164,275_390_156
4344525,145,399,420,0.0,0,0.998893,10876097.39,0.998893,0.998893,0.998893,31058.3,0.999186,38851.32,0.999023,-7.650256,21987,399_420_145
610896,12,57,360,0.0,0,0.999058,90097060.58,0.999058,0.999058,0.998914,10238.06,0.999105,142106.4,0.998927,-3.939867,3171,57_360_12
389352,4,36,490,0.0,0,0.998632,25083335.82,0.998632,0.998632,0.998632,39382.98,0.998909,24531.0,0.998802,5.480051,2029,36_490_4
4668131,151,429,100,27889515.79,1,0.999872,55483613.07,,,0.999768,64950.08,0.999976,427885.25,0.999795,0.38981438,23605,429_100_151
1429212,48,133,220,1886879.18,-1,1.004315,14935213.22,,,1.004189,956.72,1.004987,48113.37,1.004205,0.9095669,7337,133_220_48
3198617,182,295,320,2068303.5,-1,1.00017,13020804.89,0.974932,0.996484,1.00017,21162.0,1.000454,196368.48,1.000198,3.2496452,16257,295_320_182
4657149,169,428,100,0.0,0,1.001654,7014933.43,,,1.001156,6429.0,1.001654,3216.1,1.001488,0.10967255,23550,428_100_169
1813385,128,168,470,2838832.78,-1,1.003946,15318399.61,0.998975,1.001047,1.003946,134455.78,1.004154,185920.8,1.004033,-10.579824,9287,168_470_128
3449195,160,318,200,7529222.38,1,0.999244,87520355.38,,,0.999132,17847.0,0.9993,44625.0,0.99918,-5.840063,17510,318_200_160
2805763,187,259,380,0.0,0,0.997477,25277003.05,0.997477,0.997477,0.997325,1442.98,0.997477,40016.0,0.99733,-1.72019,14283,259_380_187
3432045,10,316,450,0.0,0,0.998408,16370063.14,0.998408,0.998408,0.998408,6570.72,0.998572,34441.1,0.998434,0.4196167,17425,316_450_10
4945980,0,454,250,4147733.58,-1,0.998747,15825232.57,,,0.998747,82080.56,0.999094,32878.18,0.998995,5.6803226,24995,454_250_0
4086627,47,376,180,0.0,0,0.999113,4099803.48,,,0.999211,25535.16,0.999704,13889.06,0.999531,4.7898293,20698,376_180_47
4884733,153,448,480,0.0,0,0.997623,1605921.83,0.997623,0.997623,0.996983,42311.26,0.997623,40575.6,0.99731,-7.47025,24688,448_480_153
2207542,160,205,20,18776686.57,-1,0.998726,137633468.7,,,0.998726,16859.0,0.998845,30012.58,0.998769,2.989769,11277,205_20_160
1388175,187,129,330,1570083.57,-1,0.999823,40542835.38,0.990761,0.994821,0.999823,2758.4,1.000113,87742.56,0.999832,6.7794323,7128,129_330_187
4670315,135,429,210,753158.09,-1,0.99689,3306768.16,,,0.99689,96245.8,0.997357,53784.48,0.997189,-10.26988,23616,429_210_135
2761434,35,255,360,2012985.67,-1,0.99722,11195723.93,0.968485,0.981568,0.99722,17074.0,0.997337,78720.36,0.997241,0.62942505,14061,255_360_35
4168621,41,383,430,11577733.23,1,1.002171,292450680.59,1.00904,1.006829,1.002171,31951.5,1.002265,62843.85,1.002203,-5.8597326,21108,383_430_41
628120,154,59,140,2848091.13,1,1.000588,1985371.81,,,1.000265,53932.32,1.000588,79592.9,1.000396,-6.610155,3259,59_140_154
4457208,28,410,10,1350019.09,-1,1.000717,7278375.0,,,1.000251,3987.53,1.001028,3089.52,1.000689,-0.87976456,22551,410_10_28
4636056,76,426,150,0.0,0,0.999683,2934363.51,,,0.999683,10506.0,1.000063,11613.55,0.999864,-13.089776,23445,426_150_76
4345144,164,399,450,2691576.24,-1,0.998934,20723677.82,0.963328,0.97879,0.998934,52392.48,0.999075,42610.15,0.999012,-3.3801794,21990,399_450_164
5121515,135,470,220,1205133.25,-1,0.996514,36803656.92,,,0.996514,76977.81,0.99692,49184.58,0.996762,-10.550022,25872,470_220_135
3051430,88,282,80,34742830.14,1,0.999107,56335672.2,,,0.998894,3291.68,0.999192,11289.12,0.998962,11.09004,15518,282_80_88
3769095,115,347,250,2199397.03,-1,1.001785,16593050.17,,,1.001681,7665.6,1.002151,2300.76,1.002043,-22.479893,19110,347_250_115
4784762,182,439,430,1246136.57,1,1.004192,10800812.1,1.012527,1.006895,1.003967,43767.74,1.004192,52604.4,1.004069,-4.6402216,24188,439_430_182
3572371,191,329,310,12723977.09,-1,1.000325,348475427.95,0.987181,0.996221,1.000325,2859.23,1.000504,18840.64,1.000349,13.279915,18126,329_310_191
4799415,35,441,70,3525485.07,-1,1.000235,10417743.65,,,1.000139,15037.92,1.000522,12014.05,1.000352,-1.1199713,24262,441_70_35
968039,52,90,460,224356.78,-1,0.998868,8531209.83,0.997135,0.998088,0.998868,21200.48,0.999475,1268.19,0.999441,-0.43988228,4996,90_460_52
311202,197,29,260,0.0,0,0.99944,6660205.92,,,0.999308,2565.3,0.999573,30188.0,0.999329,2.900362,1621,29_260_197
4768415,35,438,170,4503257.18,-1,1.001313,11257829.39,,,1.001313,29409.46,1.001696,19264.8,1.001545,5.1796436,24107,438_170_35
3819920,140,352,40,30421744.48,-1,0.999726,89032425.28,,,0.999665,8205.5,0.999909,57452.5,0.999695,1.9204617,19364,352_40_140
1538702,61,143,280,2429224.8,-1,1.002027,10486986.44,,,1.002027,7862.16,1.002547,19280.0,1.002177,-9.340048,7893,143_280_61
1278760,106,119,280,493671.22,-1,0.993037,8530032.12,,,0.993037,1131.2,0.993318,15204.8,0.993056,-6.0999393,6573,119_280_106
2438757,137,226,90,67353982.57,-1,1.001594,6858415.76,,,1.001594,387.18,1.001904,11360.8,1.001604,-18.569828,12439,226_90_137
2606822,46,241,290,6676315.88,1,1.004038,3558214.11,,,1.002862,10841.94,1.004955,10864.57,1.003908,6.649494,13284,241_290_46
1963320,51,182,380,1224581.24,1,1.00328,12469485.54,1.015766,1.01071,1.002971,972.0,1.00328,9723.0,1.002999,-3.5601854,10048,182_380_51
602539,196,56,470,0.0,0,0.999142,5513150.11,0.999142,0.999142,0.998798,31775.23,0.999142,38817.48,0.998953,0.2002716,3127,56_470_196
3263185,150,301,250,4742719.97,-1,1.000567,17536733.9,,,1.000567,934.32,1.000824,16510.56,1.000581,5.0902367,16580,301_250_150
3248727,92,300,80,666573.59,1,1.002451,733919.46,,,0.998733,2363.79,1.003846,21599.0,0.99924,20.680428,16508,300_80_92
1289671,183,120,280,8173546.67,1,1.007126,70913191.86,,,1.006586,3731.0,1.00726,11200.5,1.006755,-0.6902218,6628,120_280_183
59112,4,5,340,0.0,0,0.997558,64751820.8,0.997558,0.997558,0.997558,31677.03,0.997777,96423.48,0.997612,-0.18000603,309,5_340_4
3910247,67,360,160,18675486.61,-1,0.998523,22896435.62,,,0.998523,2016.96,0.998686,366.78,0.998661,2.629757,19816,360_160_67
3570754,174,329,230,266059.27,1,1.000885,2468542.62,,,1.000497,44879.1,1.001273,31190.56,1.000955,11.960268,18118,329_230_174
4811790,10,442,140,0.0,0,0.999381,5502783.06,,,0.999381,22504.9,0.999563,21795.3,0.999473,-3.9702654,24324,442_140_10
4132142,162,380,250,987868.42,-1,1.003924,19904736.33,,,1.003618,11483.0,1.004098,3906.09,1.003976,0.22053719,20925,380_250_162
699835,107,65,520,202524.96,1,1.004988,7280010.01,1.005792,1.00502,1.003895,21861.7,1.005149,35335.1,1.004375,5.7697296,3627,65_520_107
3564706,126,328,480,381478.85,1,0.994785,58033947.07,0.994955,0.994785,0.994615,181202.02,0.994785,90382.5,0.994729,5.079508,18088,328_480_126
5204725,145,477,530,282369.79,1,1.001101,4594977.58,1.001744,1.001744,1.00078,128659.64,1.001101,12280.98,1.001073,-0.36001205,26288,477_530_145
3095852,134,286,110,156543.44,-1,1.000375,3753782.25,,,1.000375,92874.06,1.001479,51472.25,1.001085,3.4296513,15741,286_110_134
2809716,160,260,30,9297884.48,1,0.999555,56339365.43,,,0.999443,179.14,0.999555,9674.64,0.999445,5.019903,14303,260_30_160
3789459,79,349,170,11596703.98,-1,0.997506,6602088.59,,,0.997506,306831.36,0.998605,196516.71,0.998176,-8.950233,19212,349_170_79
4388752,172,403,430,165376.14,1,0.996747,2003428.79,0.999958,0.999155,0.995945,122796.95,0.996747,33447.06,0.996576,-0.6401539,22208,403_430_172
2238692,66,207,490,1050173.84,1,1.001564,7167677.95,1.004832,1.003955,1.001404,94976.28,1.001564,103661.25,1.001481,-0.90003014,11434,207_490_66
531663,127,50,120,0.0,0,0.99893,9355039.86,,,0.998591,96643.15,0.999713,52859.52,0.999317,-5.080104,2762,50_120_127
4338849,69,399,140,507564.24,1,1.000819,858105.46,,,0.999284,218638.35,1.000819,93229.48,1.00036,-5.9497356,21959,399_140_69
2567208,33,237,500,0.0,0,1.003395,3176490.37,1.003395,1.003395,1.003395,18618.6,1.003579,25448.26,1.003473,-1.5497208,13085,237_500_33
1484322,25,138,270,1906305.9,-1,1.001511,7373075.7,,,1.001511,10712.06,1.001889,11246.6,1.001695,5.069971,7617,138_270_25
411613,166,38,530,1124438.12,-1,0.996628,15082306.57,0.995807,0.996354,0.996628,269141.6,0.996902,107627.96,0.996824,-3.8599968,2143,38_530_166
4051166,186,373,50,0.0,0,1.000571,13818157.89,,,1.000571,21566.0,1.000723,21700.8,1.000646,3.6799908,20520,373_50_186
4872349,169,447,410,2138256.49,-1,0.99945,13338505.46,0.970473,0.985783,0.999383,11336.54,0.999886,375487.84,0.999398,15.180111,24626,447_410_169
1953282,112,181,420,25819916.14,1,1.00264,853870442.14,1.00577,1.005048,1.00246,16656.0,1.00252,33314.0,1.00248,0.67949295,9997,181_420_112
3511331,151,324,10,21371428.09,-1,1.000304,68820516.96,,,1.000304,152545.68,1.000527,206982.75,1.000398,-1.1599064,17821,324_10_151
4902471,91,450,270,1738058.6,1,1.001368,16371804.43,,,1.000988,21048.0,1.001368,7948.64,1.001264,-8.320212,24777,450_270_91
4966946,166,456,190,0.0,0,1.000066,19436265.23,,,0.999805,148223.79,1.000066,119116.8,0.99995,0.77962875,25099,456_190_166
692988,84,65,170,1602384.14,1,0.998694,181089839.23,,,0.998348,390463.94,0.998793,2915.21,0.99879,-4.9597025,3592,65_170_84
4987930,150,458,140,51272949.68,1,0.997638,88335066.74,,,0.997451,52771.55,0.997778,213.72,0.997776,-12.41982,25204,458_140_150
2159200,175,200,340,28675657.13,-1,0.99806,500349136.19,0.970811,0.984478,0.997975,100813.5,0.998648,29143.53,0.998497,-13.629794,11034,200_340_175
2115623,179,196,350,7933208.04,1,1.003208,222813945.07,1.009472,1.009472,1.002945,10289.16,1.003103,2858.55,1.003068,-6.350279,10815,196_350_179
4694941,161,431,340,337390.49,1,1.006419,3477504.56,1.01067,1.01067,1.005357,49229.84,1.006419,52520.62,1.005871,9.560585,23739,431_340_161
833369,193,78,190,0.0,0,0.998144,170428605.81,,,0.998196,21249.8,0.998299,48106.8,0.998227,-3.039837,4309,78_190_193
3736543,163,344,270,34044148.17,-1,1.002036,80405606.87,,,1.002015,4848.8,1.002284,7275.15,1.002123,2.1100044,18947,344_270_163
896778,96,84,130,5178472.77,-1,1.000858,17346170.18,,,1.000858,26996.97,1.000998,62882.36,1.0009,4.8804283,4633,84_130_96
521289,33,49,140,0.0,0,0.999354,3293539.18,,,0.999195,75707.52,0.999513,6290.0,0.999488,-4.580021,2709,49_140_33
1525636,197,142,160,416459.05,1,0.99741,11935508.36,,,0.996832,12784.66,0.997493,2534.49,0.997384,-29.839874,7826,142_160_197
846573,66,79,320,481119.42,-1,0.998461,8201801.2,0.987026,0.997047,0.9984,48392.22,0.998892,16571.94,0.998766,-2.8300285,4377,79_320_66
1493344,13,139,180,0.0,0,0.997101,32108855.64,,,0.996234,1149.5,0.997101,7018.05,0.996356,2.4104118,7663,139_180_13
5026144,164,461,400,1657708.55,1,0.999149,19938175.66,1.013808,1.006366,0.999036,64678.0,0.999149,103319.26,0.99908,-3.6901236,25395,461_400_164
4541045,65,417,350,3267383.47,1,1.001918,48086946.56,1.016779,1.012944,1.001678,315681.66,1.001918,55176.0,1.001882,7.920265,22970,417_350_65
5142612,32,472,180,49208.89,1,0.999633,10148588.2,,,0.999495,7846.2,0.999633,21870.66,0.999532,-2.2298098,25978,472_180_32
2537975,53,235,130,5033311.14,-1,0.999942,12094966.45,,,0.999942,26028.66,1.000176,30224.25,1.00005,4.210472,12938,235_130_53
300905,70,28,280,308451.22,1,0.99842,3519147.96,,,0.997978,902.72,0.998332,24382.08,0.997991,8.62956,1568,28_280_70
4039116,136,372,0,0.0,0,1.00009,823196.49,,,0.999755,5962.0,1.000258,6263.25,1.0,7.8594685,20460,372_0_136
2369246,76,219,450,498731.44,1,0.998373,15003851.93,1.002527,1.000328,0.998251,9151.52,0.998495,33754.49,0.998303,-1.4901161,12090,219_450_76
1170748,48,109,300,8527308.13,-1,0.998245,29431354.74,0.842901,0.946238,0.997807,20546.74,0.998723,5768.4,0.998522,1.1897087,6025,109_300_48
181615,11,17,120,0.0,0,0.998968,4165954.81,,,0.998539,21782.1,0.999085,256.4,0.999078,3.4105778,947,17_120_11
3979433,53,366,320,0.0,0,1.000655,27168534.84,1.000655,1.000655,1.000438,36662.0,1.000655,32114.98,1.000554,7.560253,20162,366_320_53
1166953,196,109,100,2359058.52,1,1.000574,3474556.76,,,1.000396,28798.8,1.000574,13423.2,1.000518,9.03964,6005,109_100_196
604034,137,57,0,850192.04,1,1.000016,7620617.12,,,0.999906,9096.0,1.000346,33488.0,1.0,9.089708,3135,57_0_137
3179477,179,293,460,15222936.54,-1,0.99652,303951667.41,0.990868,0.993437,0.99652,17784.56,0.996593,71958.1,0.996534,-4.7898293,16161,293_460_179
1477548,121,137,470,0.0,0,0.99745,14182358.91,0.99745,0.99745,0.99745,173727.26,0.997713,84856.2,0.997627,-7.3200464,7582,137_470_121
5020867,87,461,140,0.0,0,0.99736,10724513.42,,,0.99736,4533.28,0.997742,19156.55,0.997433,13.359785,25369,461_140_87
2998257,48,277,160,0.0,0,1.000953,15761242.23,,,1.000714,41792.5,1.000953,33442.0,1.000847,-5.67019,15251,277_160_48
4387384,4,403,370,1234783.11,1,0.998896,30320677.93,1.006351,1.001195,0.998772,5948.49,0.99902,1929.72,0.99896,-3.7699938,22202,403_370_4
1105255,159,103,270,6720652.35,1,0.998725,2322577.93,,,0.998086,62.48,0.998725,750.24,0.998135,-11.550188,5692,103_270_159
